ParticipantID,Datetime,QuestionID,SubQuestion,Response
seriously,2024-09-05 11:14:05,Self-rated Cognitive Abilities,0,1
seriously,2024-09-05 11:14:05,Self-rated Cognitive Abilities,1,1
seriously,2024-09-05 11:14:05,Self-rated Cognitive Abilities,2,1
seriously,2024-09-05 11:14:18,PANAS,0,1
seriously,2024-09-05 11:14:18,PANAS,1,1
seriously,2024-09-05 11:14:18,PANAS,2,1
seriously,2024-09-05 11:14:18,PANAS,3,1
seriously,2024-09-05 11:14:18,PANAS,4,1
seriously,2024-09-05 11:14:18,PANAS,5,1
seriously,2024-09-05 11:14:18,PANAS,6,1
seriously,2024-09-05 11:14:18,PANAS,7,1
seriously,2024-09-05 11:14:18,PANAS,8,1
seriously,2024-09-05 11:14:18,PANAS,9,1
seriously,2024-09-05 11:14:18,PANAS,10,1
seriously,2024-09-05 11:14:18,PANAS,11,1
seriously,2024-09-05 11:14:18,PANAS,12,1
seriously,2024-09-05 11:14:18,PANAS,13,1
seriously,2024-09-05 11:14:18,PANAS,14,1
seriously,2024-09-05 11:14:18,PANAS,15,1
seriously,2024-09-05 11:14:18,PANAS,16,1
seriously,2024-09-05 11:14:18,PANAS,17,1
seriously,2024-09-05 11:14:18,PANAS,18,1
seriously,2024-09-05 11:14:18,PANAS,19,1
seriously,2024-09-05 11:14:25,Reliability,0,5
sdfq,2024-09-09 18:57:56,Tools Used (Knapsack),0,0
sdfq,2024-09-09 18:57:56,Tools Used (Knapsack),1,0
sdfq,2024-09-09 18:57:56,Tools Used (Knapsack),2,0
sdfq,2024-09-09 18:57:56,Tools Used (Knapsack),3,0
sdfq,2024-09-09 18:57:56,Tools Used (Knapsack),666,
sdfq,2024-09-09 18:58:00,Tool helpfulness (Knapsack),0,0
sdfq,2024-09-09 18:58:00,Tool helpfulness (Knapsack),1,0
sdfq,2024-09-09 18:58:00,Tool helpfulness (Knapsack),2,0
sdfq,2024-09-09 18:58:00,Tool helpfulness (Knapsack),3,0
sdfq,2024-09-09 18:58:00,Tool helpfulness (Knapsack),666,
sdfq,2024-09-09 18:58:04,Tools Used (Cognitive Tasks),0,0
sdfq,2024-09-09 18:58:04,Tools Used (Cognitive Tasks),1,0
sdfq,2024-09-09 18:58:04,Tools Used (Cognitive Tasks),2,0
sdfq,2024-09-09 18:58:04,Tools Used (Cognitive Tasks),3,0
sdfq,2024-09-09 18:58:04,Tools Used (Cognitive Tasks),666,
sdfq,2024-09-09 18:58:07,Tool helpfulness (Cognitive tasks),0,0
sdfq,2024-09-09 18:58:07,Tool helpfulness (Cognitive tasks),1,0
sdfq,2024-09-09 18:58:07,Tool helpfulness (Cognitive tasks),2,0
sdfq,2024-09-09 18:58:07,Tool helpfulness (Cognitive tasks),3,0
sdfq,2024-09-09 18:58:07,Tool helpfulness (Cognitive tasks),666,
sdfq,2024-09-09 18:58:18,Motivation for Cognition,0,0
sdfq,2024-09-09 18:58:18,Motivation for Cognition,1,0
sdfq,2024-09-09 18:58:18,Motivation for Cognition,2,0
sdfq,2024-09-09 18:58:18,Motivation for Cognition,3,0
sdfq,2024-09-09 18:58:18,Motivation for Cognition,4,0
sdfq,2024-09-09 18:58:18,Motivation for Cognition,5,0
sdfq,2024-09-09 18:58:18,Motivation for Cognition,6,0
sdfq,2024-09-09 18:58:18,Motivation for Cognition,7,0
sdfq,2024-09-09 18:58:18,Motivation for Cognition,8,0
sdfq,2024-09-09 18:58:18,Motivation for Cognition,9,0
sdfq,2024-09-09 18:58:39,PANAS,0,0
sdfq,2024-09-09 18:58:39,PANAS,1,0
sdfq,2024-09-09 18:58:39,PANAS,2,0
sdfq,2024-09-09 18:58:39,PANAS,3,0
sdfq,2024-09-09 18:58:39,PANAS,4,0
sdfq,2024-09-09 18:58:39,PANAS,5,0
sdfq,2024-09-09 18:58:39,PANAS,6,0
sdfq,2024-09-09 18:58:39,PANAS,7,0
sdfq,2024-09-09 18:58:39,PANAS,8,0
sdfq,2024-09-09 18:58:39,PANAS,9,0
sdfq,2024-09-09 18:58:39,PANAS,10,0
sdfq,2024-09-09 18:58:39,PANAS,11,0
sdfq,2024-09-09 18:58:39,PANAS,12,0
sdfq,2024-09-09 18:58:39,PANAS,13,0
sdfq,2024-09-09 18:58:39,PANAS,14,0
sdfq,2024-09-09 18:58:39,PANAS,15,0
sdfq,2024-09-09 18:58:39,PANAS,16,0
sdfq,2024-09-09 18:58:39,PANAS,17,0
sdfq,2024-09-09 18:58:39,PANAS,18,0
sdfq,2024-09-09 18:58:39,PANAS,19,0
sdfq,2024-09-09 18:58:45,Health,0,0
sdfq,2024-09-09 18:58:45,Health,1,0
sdfq,2024-09-09 18:58:45,Health,2,0
sdfq,2024-09-09 18:58:45,Health,666,9
sdfq,2024-09-09 18:58:49,Jenkins Sleep Scale,0,0
sdfq,2024-09-09 18:58:49,Jenkins Sleep Scale,1,0
sdfq,2024-09-09 18:58:49,Jenkins Sleep Scale,2,0
sdfq,2024-09-09 18:58:49,Jenkins Sleep Scale,3,0
sdfq,2024-09-09 18:58:49,Jenkins Sleep Scale,4,0
sdfq,2024-09-09 18:58:58,Aspiration Index,0,0
sdfq,2024-09-09 18:58:58,Aspiration Index,1,0
sdfq,2024-09-09 18:58:58,Aspiration Index,2,0
sdfq,2024-09-09 18:58:58,Aspiration Index,3,0
sdfq,2024-09-09 18:58:58,Aspiration Index,4,0
sdfq,2024-09-09 18:58:58,Aspiration Index,5,0
sdfq,2024-09-09 18:58:58,Aspiration Index,6,0
sdfq,2024-09-09 18:58:58,Aspiration Index,7,0
sdfq,2024-09-09 18:58:58,Aspiration Index,8,0
sdfq,2024-09-09 18:58:58,Aspiration Index,9,0
sdfq,2024-09-09 18:58:58,Aspiration Index,10,0
sdfq,2024-09-09 18:58:58,Aspiration Index,11,0
sdfq,2024-09-09 18:59:03,Self-rated Cognitive Abilities,0,0
sdfq,2024-09-09 18:59:03,Self-rated Cognitive Abilities,1,0
sdfq,2024-09-09 18:59:03,Self-rated Cognitive Abilities,2,0
sdfq,2024-09-09 18:59:11,General Self Efficacy Scale,0,0
sdfq,2024-09-09 18:59:11,General Self Efficacy Scale,1,0
sdfq,2024-09-09 18:59:11,General Self Efficacy Scale,2,0
sdfq,2024-09-09 18:59:11,General Self Efficacy Scale,3,0
sdfq,2024-09-09 18:59:11,General Self Efficacy Scale,4,0
sdfq,2024-09-09 18:59:11,General Self Efficacy Scale,5,0
sdfq,2024-09-09 18:59:11,General Self Efficacy Scale,6,0
sdfq,2024-09-09 18:59:11,General Self Efficacy Scale,7,0
sdfq,2024-09-09 18:59:11,General Self Efficacy Scale,8,0
sdfq,2024-09-09 18:59:11,General Self Efficacy Scale,9,0
sdfq,2024-09-09 18:59:11,General Self Efficacy Scale,10,0
sdfq,2024-09-09 18:59:14,Self-rated skills,0,0
sdfq,2024-09-09 18:59:14,Self-rated skills,1,0
sdfq,2024-09-09 18:59:19,Reliability,0,4
q,2024-09-12 13:44:47,Tools Used (Knapsack),0,0
q,2024-09-12 13:44:47,Tools Used (Knapsack),1,0
q,2024-09-12 13:44:47,Tools Used (Knapsack),2,0
q,2024-09-12 13:44:47,Tools Used (Knapsack),3,0
q,2024-09-12 13:44:47,Tools Used (Knapsack),666,
q,2024-09-12 13:44:53,Tool helpfulness (Knapsack),0,0
q,2024-09-12 13:44:53,Tool helpfulness (Knapsack),1,0
q,2024-09-12 13:44:53,Tool helpfulness (Knapsack),2,0
q,2024-09-12 13:44:53,Tool helpfulness (Knapsack),3,0
q,2024-09-12 13:44:53,Tool helpfulness (Knapsack),666,
q,2024-09-12 13:44:58,Tools Used (Cognitive Tasks),0,0
q,2024-09-12 13:44:58,Tools Used (Cognitive Tasks),1,0
q,2024-09-12 13:44:58,Tools Used (Cognitive Tasks),2,0
q,2024-09-12 13:44:58,Tools Used (Cognitive Tasks),3,0
q,2024-09-12 13:44:58,Tools Used (Cognitive Tasks),666,
q,2024-09-12 13:45:07,Tool helpfulness (Cognitive tasks),0,0
q,2024-09-12 13:45:07,Tool helpfulness (Cognitive tasks),1,0
q,2024-09-12 13:45:07,Tool helpfulness (Cognitive tasks),2,0
q,2024-09-12 13:45:07,Tool helpfulness (Cognitive tasks),3,0
q,2024-09-12 13:45:07,Tool helpfulness (Cognitive tasks),666,
q,2024-09-12 13:45:10,Self-rated Cognitive Abilities,0,0
q,2024-09-12 13:45:10,Self-rated Cognitive Abilities,1,0
q,2024-09-12 13:45:10,Self-rated Cognitive Abilities,2,0
q,2024-09-12 13:45:13,Self-rated skills,0,0
q,2024-09-12 13:45:13,Self-rated skills,1,0
q,2024-09-12 13:45:18,Jenkins Sleep Scale,0,0
q,2024-09-12 13:45:18,Jenkins Sleep Scale,1,0
q,2024-09-12 13:45:18,Jenkins Sleep Scale,2,0
q,2024-09-12 13:45:18,Jenkins Sleep Scale,3,0
q,2024-09-12 13:45:18,Jenkins Sleep Scale,4,0
q,2024-09-12 13:45:18,Jenkins Sleep Scale,5,0
q,2024-09-12 13:45:26,Aspiration Index,0,0
q,2024-09-12 13:45:26,Aspiration Index,1,0
q,2024-09-12 13:45:26,Aspiration Index,2,0
q,2024-09-12 13:45:26,Aspiration Index,3,0
q,2024-09-12 13:45:26,Aspiration Index,4,0
q,2024-09-12 13:45:26,Aspiration Index,5,0
q,2024-09-12 13:45:26,Aspiration Index,6,0
q,2024-09-12 13:45:26,Aspiration Index,7,0
q,2024-09-12 13:45:26,Aspiration Index,8,0
q,2024-09-12 13:45:26,Aspiration Index,9,0
q,2024-09-12 13:45:26,Aspiration Index,10,0
q,2024-09-12 13:45:26,Aspiration Index,11,0
q,2024-09-12 13:45:32,Health,0,0
q,2024-09-12 13:45:32,Health,1,0
q,2024-09-12 13:45:32,Health,2,0
q,2024-09-12 13:45:32,Health,666,0
q,2024-09-12 13:45:43,General Self Efficacy Scale,0,0
q,2024-09-12 13:45:43,General Self Efficacy Scale,1,0
q,2024-09-12 13:45:43,General Self Efficacy Scale,2,0
q,2024-09-12 13:45:43,General Self Efficacy Scale,3,0
q,2024-09-12 13:45:43,General Self Efficacy Scale,4,0
q,2024-09-12 13:45:43,General Self Efficacy Scale,5,0
q,2024-09-12 13:45:43,General Self Efficacy Scale,6,0
q,2024-09-12 13:45:43,General Self Efficacy Scale,7,0
q,2024-09-12 13:45:43,General Self Efficacy Scale,8,0
q,2024-09-12 13:45:43,General Self Efficacy Scale,9,0
q,2024-09-12 13:45:43,General Self Efficacy Scale,10,0
q,2024-09-12 13:45:43,General Self Efficacy Scale,11,0
q,2024-09-12 13:45:53,Motivation for Cognition,0,0
q,2024-09-12 13:45:53,Motivation for Cognition,1,0
q,2024-09-12 13:45:53,Motivation for Cognition,2,0
q,2024-09-12 13:45:53,Motivation for Cognition,3,0
q,2024-09-12 13:45:53,Motivation for Cognition,4,0
q,2024-09-12 13:45:53,Motivation for Cognition,5,1
q,2024-09-12 13:45:53,Motivation for Cognition,6,1
q,2024-09-12 13:45:53,Motivation for Cognition,7,1
q,2024-09-12 13:45:53,Motivation for Cognition,8,1
q,2024-09-12 13:45:53,Motivation for Cognition,9,1
q,2024-09-12 13:46:07,PANAS,0,1
q,2024-09-12 13:46:07,PANAS,1,1
q,2024-09-12 13:46:07,PANAS,2,1
q,2024-09-12 13:46:07,PANAS,3,1
q,2024-09-12 13:46:07,PANAS,4,1
q,2024-09-12 13:46:07,PANAS,5,1
q,2024-09-12 13:46:07,PANAS,6,1
q,2024-09-12 13:46:07,PANAS,7,1
q,2024-09-12 13:46:07,PANAS,8,1
q,2024-09-12 13:46:07,PANAS,9,1
q,2024-09-12 13:46:07,PANAS,10,1
q,2024-09-12 13:46:07,PANAS,11,1
q,2024-09-12 13:46:07,PANAS,12,1
q,2024-09-12 13:46:07,PANAS,13,1
q,2024-09-12 13:46:07,PANAS,14,1
q,2024-09-12 13:46:07,PANAS,15,1
q,2024-09-12 13:46:07,PANAS,16,1
q,2024-09-12 13:46:07,PANAS,17,1
q,2024-09-12 13:46:07,PANAS,18,1
q,2024-09-12 13:46:07,PANAS,19,1
d,2024-09-12 14:11:36,Tools Used (Knapsack),0,0
d,2024-09-12 14:11:36,Tools Used (Knapsack),1,0
d,2024-09-12 14:11:36,Tools Used (Knapsack),2,0
d,2024-09-12 14:11:36,Tools Used (Knapsack),3,0
d,2024-09-12 14:11:36,Tools Used (Knapsack),666,
d,2024-09-12 14:11:40,Tool helpfulness (Knapsack),0,0
d,2024-09-12 14:11:40,Tool helpfulness (Knapsack),1,0
d,2024-09-12 14:11:40,Tool helpfulness (Knapsack),2,0
d,2024-09-12 14:11:40,Tool helpfulness (Knapsack),3,0
d,2024-09-12 14:11:40,Tool helpfulness (Knapsack),666,
d,2024-09-12 14:11:52,Tools Used (Cognitive Tasks),0,0
d,2024-09-12 14:11:52,Tools Used (Cognitive Tasks),1,0
d,2024-09-12 14:11:52,Tools Used (Cognitive Tasks),2,0
d,2024-09-12 14:11:52,Tools Used (Cognitive Tasks),3,0
d,2024-09-12 14:11:52,Tools Used (Cognitive Tasks),666,
d,2024-09-12 14:11:56,Tool helpfulness (Cognitive tasks),0,1
d,2024-09-12 14:11:56,Tool helpfulness (Cognitive tasks),1,1
d,2024-09-12 14:11:56,Tool helpfulness (Cognitive tasks),2,1
d,2024-09-12 14:11:56,Tool helpfulness (Cognitive tasks),3,1
d,2024-09-12 14:11:56,Tool helpfulness (Cognitive tasks),666,
d,2024-09-12 14:11:59,Self-rated skills,0,3
d,2024-09-12 14:11:59,Self-rated skills,1,3
d,2024-09-12 14:12:13,PANAS,0,1
d,2024-09-12 14:12:13,PANAS,1,1
d,2024-09-12 14:12:13,PANAS,2,1
d,2024-09-12 14:12:13,PANAS,3,1
d,2024-09-12 14:12:13,PANAS,4,1
d,2024-09-12 14:12:13,PANAS,5,1
d,2024-09-12 14:12:13,PANAS,6,1
d,2024-09-12 14:12:13,PANAS,7,1
d,2024-09-12 14:12:13,PANAS,8,1
d,2024-09-12 14:12:13,PANAS,9,1
d,2024-09-12 14:12:13,PANAS,10,1
d,2024-09-12 14:12:13,PANAS,11,1
d,2024-09-12 14:12:13,PANAS,12,1
d,2024-09-12 14:12:13,PANAS,13,1
d,2024-09-12 14:12:13,PANAS,14,1
d,2024-09-12 14:12:13,PANAS,15,1
d,2024-09-12 14:12:13,PANAS,16,1
d,2024-09-12 14:12:13,PANAS,17,1
d,2024-09-12 14:12:13,PANAS,18,1
d,2024-09-12 14:12:13,PANAS,19,1
d,2024-09-12 14:12:16,Health,0,1
d,2024-09-12 14:12:16,Health,1,1
d,2024-09-12 14:12:16,Health,2,1
d,2024-09-12 14:12:16,Health,666,6
d,2024-09-12 14:12:28,Aspiration Index,0,2
d,2024-09-12 14:12:28,Aspiration Index,1,2
d,2024-09-12 14:12:28,Aspiration Index,2,2
d,2024-09-12 14:12:28,Aspiration Index,3,2
d,2024-09-12 14:12:28,Aspiration Index,4,2
d,2024-09-12 14:12:28,Aspiration Index,5,2
d,2024-09-12 14:12:28,Aspiration Index,6,2
d,2024-09-12 14:12:28,Aspiration Index,7,2
d,2024-09-12 14:12:28,Aspiration Index,8,2
d,2024-09-12 14:12:28,Aspiration Index,9,2
d,2024-09-12 14:12:28,Aspiration Index,10,2
d,2024-09-12 14:12:28,Aspiration Index,11,2
d,2024-09-12 14:12:35,Motivation for Cognition,0,2
d,2024-09-12 14:12:35,Motivation for Cognition,1,2
d,2024-09-12 14:12:35,Motivation for Cognition,2,2
d,2024-09-12 14:12:35,Motivation for Cognition,3,2
d,2024-09-12 14:12:35,Motivation for Cognition,4,2
d,2024-09-12 14:12:35,Motivation for Cognition,5,2
d,2024-09-12 14:12:35,Motivation for Cognition,6,2
d,2024-09-12 14:12:35,Motivation for Cognition,7,2
d,2024-09-12 14:12:35,Motivation for Cognition,8,2
d,2024-09-12 14:12:35,Motivation for Cognition,9,2
d,2024-09-12 14:12:39,Jenkins Sleep Scale,0,2
d,2024-09-12 14:12:39,Jenkins Sleep Scale,1,2
d,2024-09-12 14:12:39,Jenkins Sleep Scale,2,2
d,2024-09-12 14:12:39,Jenkins Sleep Scale,3,2
d,2024-09-12 14:12:39,Jenkins Sleep Scale,4,2
d,2024-09-12 14:12:39,Jenkins Sleep Scale,5,2
d,2024-09-12 14:12:43,Self-rated Cognitive Abilities,0,1
d,2024-09-12 14:12:43,Self-rated Cognitive Abilities,1,1
d,2024-09-12 14:12:43,Self-rated Cognitive Abilities,2,1
d,2024-09-12 14:12:52,General Self Efficacy Scale,0,1
d,2024-09-12 14:12:52,General Self Efficacy Scale,1,1
d,2024-09-12 14:12:52,General Self Efficacy Scale,2,1
d,2024-09-12 14:12:52,General Self Efficacy Scale,3,1
d,2024-09-12 14:12:52,General Self Efficacy Scale,4,1
d,2024-09-12 14:12:52,General Self Efficacy Scale,5,1
d,2024-09-12 14:12:52,General Self Efficacy Scale,6,1
d,2024-09-12 14:12:52,General Self Efficacy Scale,7,1
d,2024-09-12 14:12:52,General Self Efficacy Scale,8,1
d,2024-09-12 14:12:52,General Self Efficacy Scale,9,1
d,2024-09-12 14:12:52,General Self Efficacy Scale,10,1
d,2024-09-12 14:12:52,General Self Efficacy Scale,11,1
d,2024-09-12 14:13:05,Reliability,0,6
d,2024-09-12 14:13:05,Reliability,1,11
d,2024-09-12 14:13:05,Reliability,2,11
d,2024-09-12 14:13:05,Reliability,3,11
d,2024-09-12 14:13:05,Reliability,4,11
d,2024-09-12 14:13:05,Reliability,5,11
d,2024-09-12 14:13:05,Reliability,6,11
d,2024-09-12 14:13:05,Reliability,7,11
d,2024-09-12 14:13:05,Reliability,8,11
d,2024-09-12 14:13:05,Reliability,9,11
d,2024-09-12 14:13:05,Reliability,10,11
d,2024-09-12 14:13:05,Reliability,11,11
gf,2024-09-12 14:20:49,Tools Used (Knapsack),0,0
gf,2024-09-12 14:20:49,Tools Used (Knapsack),1,0
gf,2024-09-12 14:20:49,Tools Used (Knapsack),2,0
gf,2024-09-12 14:20:49,Tools Used (Knapsack),3,0
gf,2024-09-12 14:20:49,Tools Used (Knapsack),666,
gf,2024-09-12 14:20:53,Tool helpfulness (Knapsack),0,1
gf,2024-09-12 14:20:53,Tool helpfulness (Knapsack),1,1
gf,2024-09-12 14:20:53,Tool helpfulness (Knapsack),2,1
gf,2024-09-12 14:20:53,Tool helpfulness (Knapsack),3,1
gf,2024-09-12 14:20:53,Tool helpfulness (Knapsack),666,
gf,2024-09-12 14:20:57,Tools Used (Cognitive Tasks),0,2
gf,2024-09-12 14:20:57,Tools Used (Cognitive Tasks),1,2
gf,2024-09-12 14:20:57,Tools Used (Cognitive Tasks),2,2
gf,2024-09-12 14:20:57,Tools Used (Cognitive Tasks),3,2
gf,2024-09-12 14:20:57,Tools Used (Cognitive Tasks),666,
gf,2024-09-12 14:21:01,Tool helpfulness (Cognitive tasks),0,3
gf,2024-09-12 14:21:01,Tool helpfulness (Cognitive tasks),1,3
gf,2024-09-12 14:21:01,Tool helpfulness (Cognitive tasks),2,3
gf,2024-09-12 14:21:01,Tool helpfulness (Cognitive tasks),3,3
gf,2024-09-12 14:21:01,Tool helpfulness (Cognitive tasks),666,
gf,2024-09-12 14:21:05,Self-rated Cognitive Abilities,0,3
gf,2024-09-12 14:21:05,Self-rated Cognitive Abilities,1,3
gf,2024-09-12 14:21:05,Self-rated Cognitive Abilities,2,3
gf,2024-09-12 14:21:14,General Self Efficacy Scale,0,3
gf,2024-09-12 14:21:14,General Self Efficacy Scale,1,3
gf,2024-09-12 14:21:14,General Self Efficacy Scale,2,3
gf,2024-09-12 14:21:14,General Self Efficacy Scale,3,3
gf,2024-09-12 14:21:14,General Self Efficacy Scale,4,3
gf,2024-09-12 14:21:14,General Self Efficacy Scale,5,3
gf,2024-09-12 14:21:14,General Self Efficacy Scale,6,0
gf,2024-09-12 14:21:14,General Self Efficacy Scale,7,0
gf,2024-09-12 14:21:14,General Self Efficacy Scale,8,0
gf,2024-09-12 14:21:14,General Self Efficacy Scale,9,0
gf,2024-09-12 14:21:14,General Self Efficacy Scale,10,0
gf,2024-09-12 14:21:14,General Self Efficacy Scale,11,0
gf,2024-09-12 14:21:23,Aspiration Index,0,1
gf,2024-09-12 14:21:23,Aspiration Index,1,1
gf,2024-09-12 14:21:23,Aspiration Index,2,1
gf,2024-09-12 14:21:23,Aspiration Index,3,1
gf,2024-09-12 14:21:23,Aspiration Index,4,1
gf,2024-09-12 14:21:23,Aspiration Index,5,1
gf,2024-09-12 14:21:23,Aspiration Index,6,2
gf,2024-09-12 14:21:23,Aspiration Index,7,2
gf,2024-09-12 14:21:23,Aspiration Index,8,2
gf,2024-09-12 14:21:23,Aspiration Index,9,2
gf,2024-09-12 14:21:23,Aspiration Index,10,2
gf,2024-09-12 14:21:23,Aspiration Index,11,2
gf,2024-09-12 14:21:29,Jenkins Sleep Scale,0,3
gf,2024-09-12 14:21:29,Jenkins Sleep Scale,1,3
gf,2024-09-12 14:21:29,Jenkins Sleep Scale,2,3
gf,2024-09-12 14:21:29,Jenkins Sleep Scale,3,3
gf,2024-09-12 14:21:29,Jenkins Sleep Scale,4,3
gf,2024-09-12 14:21:29,Jenkins Sleep Scale,5,3
gf,2024-09-12 14:21:38,Motivation for Cognition,0,5
gf,2024-09-12 14:21:38,Motivation for Cognition,1,5
gf,2024-09-12 14:21:38,Motivation for Cognition,2,5
gf,2024-09-12 14:21:38,Motivation for Cognition,3,5
gf,2024-09-12 14:21:38,Motivation for Cognition,4,5
gf,2024-09-12 14:21:38,Motivation for Cognition,5,5
gf,2024-09-12 14:21:38,Motivation for Cognition,6,5
gf,2024-09-12 14:21:38,Motivation for Cognition,7,5
gf,2024-09-12 14:21:38,Motivation for Cognition,8,5
gf,2024-09-12 14:21:38,Motivation for Cognition,9,5
gf,2024-09-12 14:21:42,Self-rated skills,0,9
gf,2024-09-12 14:21:42,Self-rated skills,1,9
gf,2024-09-12 14:21:55,PANAS,0,3
gf,2024-09-12 14:21:55,PANAS,1,3
gf,2024-09-12 14:21:55,PANAS,2,3
gf,2024-09-12 14:21:55,PANAS,3,3
gf,2024-09-12 14:21:55,PANAS,4,3
gf,2024-09-12 14:21:55,PANAS,5,3
gf,2024-09-12 14:21:55,PANAS,6,3
gf,2024-09-12 14:21:55,PANAS,7,4
gf,2024-09-12 14:21:55,PANAS,8,4
gf,2024-09-12 14:21:55,PANAS,9,4
gf,2024-09-12 14:21:55,PANAS,10,4
gf,2024-09-12 14:21:55,PANAS,11,4
gf,2024-09-12 14:21:55,PANAS,12,4
gf,2024-09-12 14:21:55,PANAS,13,4
gf,2024-09-12 14:21:55,PANAS,14,0
gf,2024-09-12 14:21:55,PANAS,15,0
gf,2024-09-12 14:21:55,PANAS,16,0
gf,2024-09-12 14:21:55,PANAS,17,0
gf,2024-09-12 14:21:55,PANAS,18,0
gf,2024-09-12 14:21:55,PANAS,19,0
gf,2024-09-12 14:22:00,Health,0,1
gf,2024-09-12 14:22:00,Health,1,1
gf,2024-09-12 14:22:00,Health,2,1
gf,2024-09-12 14:22:00,Health,666,5
gf,2024-09-12 14:22:04,Reliability,0,6
gf,2024-09-12 14:22:04,Reliability,1,11
gf,2024-09-12 14:22:04,Reliability,2,11
